流水號,X,Y
908264,268435.8125,2765104
40718,268348.4375,2765197.75
908266,268274.4688,2765269.5
908267,268421.5625,2765081.25
908268,268344.4375,2765074.75
908269,268265.0938,2765081
908270,268240.125,2765077
908271,268213.8438,2765084.5
908272,268162.5938,2765096.5
908273,268242.8125,2765642.5
908274,268126.6875,2764909.5
908275,268087.3438,2764901.25
908276,268089.7188,2764947.25
908277,268783.5,2764175.5
908278,268751.4063,2764198.25
908279,268724.3438,2764216.5
908280,268693.25,2764235.75
908281,268664.8125,2764254.25
908282,268640.4063,2764275.5
908283,268613.3438,2764295
908284,268591.9375,2764307.75
908285,268555.5,2764332
908286,268528.75,2764349
908287,268494.6563,2764373.25
908288,268469.9063,2764391
908289,268447.375,2764404.5
908290,268413.3125,2764430.75
908291,268384.1563,2764449.25
908292,268357.9375,2764462.25
908293,268326.625,2764483.75
908294,268304.9688,2764497.5
908295,268276.625,2764516.25
908296,268253.0938,2764532.75
908297,268214.5625,2764556
908298,268188.9063,2764569.75
908299,269590.1875,2764856.75
908300,269575.5625,2764788
908301,269537.9063,2764705.5
908302,269517.2813,2764616
908303,269526.8438,2764513
908304,269538.0938,2764446.25
908305,269541.2188,2764416.5
908306,269539.1563,2764240
908307,269542.9375,2764218.5
908308,269543.4375,2764023
908309,269536.9063,2763987.75
908310,269550.6563,2764855
908311,269511.625,2764659.5
908312,269515.1875,2764726.25
908313,269513.0313,2764765.5
908314,269479.8438,2764735.5
908315,269498.0313,2764607.25
908316,269453.3438,2764632.25
908317,269427.25,2764640.5
908318,269407.1875,2764646.75
908319,269471.9375,2764387.25
908320,269415.5,2764378.75
908321,269439.5938,2764409.5
908322,269354.0938,2764441.75
908323,269330.0625,2764445
908324,269279.125,2764425.75
908325,269261.5938,2764494.5
908326,269245.4063,2764408.75
908327,269182.625,2764364
908328,269396.0313,2764304
908329,269383.4063,2764265
908330,269303.1875,2764261.5
908331,269247.3125,2764308.75
908332,269448.75,2764345.5
908333,269519.5,2764131.5
908334,269487.75,2764102.75
908335,269445.75,2764094
908336,269396.125,2764103.75
908337,269402.625,2764032
908338,269447.3438,2764011.25
908339,269409.125,2764010.75
908340,269373.5313,2764005.75
908341,269323.0313,2764005.25
40917,269276.125,2764004.5
40918,269221.6875,2764003.5
40919,269172.625,2764002.5
908345,269128.5625,2763993.25
908346,269098.4688,2764001
908347,269015.0313,2764036.25
908348,269004.2813,2764055
908349,269051.5625,2764038.75
908350,268934.0938,2764125.25
908351,268961.1875,2764097.75
908352,268986.7188,2764109.75
908353,268960.0625,2764157
908354,268978,2764190.5
908355,269004.7188,2764150.25
908356,269024.5625,2764125.5
908357,269512.3438,2763886.75
908358,269491.0313,2763863.5
908359,269459.5,2763844.25
908360,269530.625,2763846.5
908361,269563.0625,2763822.5
908362,269545.6875,2763809.5
908363,269526.2188,2763804
908364,269579.2813,2763787.5
908365,269557.9688,2763777.5
908366,269527.5313,2763766
908367,269540.5625,2763537.5
908368,269164.8125,2763916.5
908369,269143.5625,2763933.25
908370,269110.7813,2763953.5
908371,269078.9375,2763973.75
908372,269055.8438,2763990
908373,269030.9063,2764009.5
908374,268992.4375,2764031.75
908375,268966.5938,2764049.75
908376,268949.9688,2764061.25
908377,268929.6563,2764076
908378,268906.5625,2764093
908379,268879.3438,2764109.75
908380,268808.5938,2764160.25
908381,268906.2188,2764286.5
908382,268885.8125,2764268.25
908383,268641.75,2764321
908384,268665.8125,2764369.25
40747,268683.5313,2764392
908386,268693.25,2764414.25
908387,268717.625,2764441.5
908388,268737.375,2764471.75
908389,268755.4063,2764511.5
40782,268771.4688,2764540.25
40783,268774.8125,2764547.25
908392,268808.25,2764587.5
908393,268827.3125,2764616.5
908394,268843.6875,2764637
908395,268763.4375,2764603.5
908396,268728.6875,2764635
908397,268749.75,2764677.75
908398,268768.0313,2764732.75
908399,268840,2764561
908400,268871.0938,2764542.25
908401,268909.5625,2764489.5
908402,268918.7188,2764454.5
908403,268913.625,2764424
908404,268929.9375,2764389.5
908405,268939.3125,2764341.5
908406,268945.4688,2764304.5
908407,268939.7813,2764488
908408,269014.9375,2764507
908409,269058.25,2764539.25
908410,269134.75,2764589.5
908411,269175.9375,2764619
908412,269226.75,2764656
908413,269244.9375,2764700.25
908414,269273.4688,2764794.5
908415,269292.7188,2764846.75
908416,269278.6563,2764694.25
908417,269206.4375,2764718.25
908418,269168.2813,2764757
908419,269187.9688,2764684.5
908420,269148.375,2764672
908421,269154,2764719
908422,268945,2764450
908423,269000.2813,2764439
908424,269057.7813,2764439
908425,268415.7188,2764437.25
908426,268421.0625,2764478.5
908427,268414.375,2764502.5
908428,268398.5938,2764534
908429,268387.3438,2764561.75
908430,268360.625,2764594
908431,268341.0938,2764623
908432,268319.9375,2764652.25
908433,268306.3125,2764678.5
908434,268291.3438,2764713.25
908435,268274.5,2764713
908436,268292.4063,2764674.75
908437,268306.3125,2764646
908438,268333.0625,2764613.25
908439,268352.5938,2764589.5
908440,268375.8438,2764552.75
908441,268380.125,2764547.75
908442,268387.875,2764526.5
908443,268400.1875,2764498.25
908444,268410.375,2764476.5
908445,268401.8125,2764439.75
908446,268315.125,2764586.75
908447,268331.7188,2764537.75
54791,268338.125,2764538.25
908449,269379.125,2766731.5
908450,269408.8125,2766784.25
908451,269430.125,2766823.25
908452,269470.625,2766895
908453,269460.875,2765231.75
908454,269414.7813,2765233
908455,269012.7188,2764258.75
908456,269069.4375,2764307.25
908457,269087.0313,2764265.5
908458,269125.3125,2764258.25
908459,268356.3438,2764467.75
908460,268348.3125,2764486.5
54804,268340.8125,2764527.75
908462,268236.9063,2764561
908463,268219.125,2764582.25
908464,268250.3438,2764579.75
908465,268273.6875,2764580.75
908466,268329.0625,2764595
908467,268283.6875,2764618
908468,268240.125,2764969
908469,268243.25,2764946.75
908470,268242.375,2764915.5
908471,268249.0625,2764853.25
908472,268248.1563,2764807.75
908473,268249.9375,2764766.25
908474,268258.7188,2764741.75
908475,268476.3125,2765349
908476,268478.6875,2765380.5
908477,268255.75,2765393.75
908478,268253.5,2765430.25
908479,268247.2813,2765478
908480,268244.5938,2765516
908518,268712.5938,2764494.75
99723322,268229.27,2767941.267
99723221,268238.316,2765319.716
99723527,269248.8641,2764555.004
99723528,269242.7347,269242.7347
908522,269548.5313,2765350.5
908063,268763.9375,2765322.25
908495,268203.625,2766250
908503,267995.75,2767058.75
908506,268122.4688,2767139.5
908505,269339.2813,2767116.5
908509,269523.0938,2767319.5
99723929,268691.1925,2766637.911
908517,268455.6563,2768688
99724235,0,0
908516,268430.25,2768685.75
99724533,268784.3,2766957.47
99724035,267803.094,2766777.5
99724039,268981.188,2765583.125
99724534,269215.65,2764391.46
99724251,268228.219,2767011.875
908481,269328.6563,2766920
908482,269090.25,2764048.25
908483,269060.125,2764479
908484,269447.875,2764587.5
908485,268242.9063,2764628
908486,268331.0625,2764840.75
908487,268407.2813,2764904
908488,269471.3438,2765074.25
908489,268286.9375,2765081.25
908490,268593.3438,2765118.75
99720324,268968.5938,2764229.25
908491,268985.0313,2765342
908492,269168.0938,2765460.25
908493,268486.6563,2765518.5
908494,268761.8125,2766029.25
908237,268351.0313,2764823.25
908496,267886,2766788.5
908497,268729.9375,2766881.25
99720325,268311.6563,2764522.5
908498,269030.1563,2766903.75
908499,269032.7813,2766945.5
908500,269293.1563,2766918.5
908501,269295.9375,2766926.25
908502,269314.0625,2766927
908504,267964.8438,2767068
908507,268117.7813,2767178
908508,269001.2813,2767281.5
908510,268977.375,2767376.75
908511,269366,2767499.25
908512,268860.625,2767851.25
908513,268865.0938,2767892.25
908514,268212,2768068
908515,268597.125,2768338
908519,268216.75,2766022.5
908520,268562.25,2767356.5
908525,269694.3438,2767316
908523,269339.75,2765387.25
908524,269198.0938,2765846.75
908521,269665.1563,2767388.5
37980,267203.2813,2764994.75
37985,267198.2188,2765021.75
37991,267189.8125,2765054.75
37996,267190.5938,2765096.75
38002,267182.9688,2765132.75
38012,267169.4375,2765206.25
38007,267134.75,2765181.75
38004,267082.7188,2765154.25
38001,267051.4063,2765126.25
37997,267017.1563,2765103
38015,267158.4375,2765231.25
38026,267150.8438,2765272.75
38032,267197.0313,2765278.5
38030,267228.875,2765276
38037,267229.6563,2765287.5
38039,267235.2813,2765293
38033,267257.75,2765280.25
38045,267277.3438,2765302.75
38046,267145.75,2765306
38052,267100.0625,2765323
38043,267061.5625,2765298.5
36672,267027.4688,2765281.75
38035,267012.5,2765283.75
38024,266982.875,2765266.25
38053,267149.125,2765324.25
99722612,267149.125,2765324.25
38047,267170.8438,2765307
38044,267204,2765299.25
38056,267180.1875,2765342.75
38059,267199.1875,2765349.25
38055,267138.5625,2765340.5
38067,267138.1563,2765381.75
38069,267141.3125,2765400.75
38070,267261.875,2765413
38068,267263.5625,2765395.5
38066,267264.8125,2765383.25
38064,267271.0938,2765375
38071,267281.125,2765414.25
38073,267274.4063,2765441.25
36876,267428.625,2765474.75
38075,267533.25,2765477
38077,267581.3438,2765486.25
38072,267188.0938,2765428.75
38076,267138.1875,2765477.75
38078,267152.8125,2765504
38084,267166.1875,2765589.25
38087,267171.1875,2765632
38092,267170.375,2765651.5
38104,267193.3438,2765742.25
38107,267243.125,2765766.75
38109,267284.2188,2765785
38113,267330.9375,2765805.75
38114,267361,2765812.5
38110,267368.3125,2765787.5
38105,267384.1563,2765759.25
38103,267376.5625,2765739.25
908585,267456.1563,2765814.75
38121,267454.25,2765854.25
38122,267493.5,2765864.5
38129,267535.6563,2765912
38096,267485.6563,2765687.5
38095,267548,2765679.75
38091,267592.75,2765650.75
38119,267354.75,2765846.75
38128,267347.375,2765894.25
38132,267319.1875,2765967.25
38139,267314.5,2766023.5
38146,267316.0313,2766066
38151,267324.875,2766113.5
38142,267374.5313,2766035.75
38145,267488.4688,2766051
38102,267172.4375,2765727.5
38100,267144.875,2765714.75
38099,267092.625,2765698.25
38108,267154.0313,2765777.25
38116,267139.375,2765818.5
38124,267122.4375,2765867.5
38130,267105.875,2765915
38135,267080.75,2765990.75
38144,267059.8125,2766046.5
36786,267041.3125,2766098
38155,267073.4063,2766130.25
38811,267116.8438,2766133
38159,267116.8438,2766133
38163,267135.875,2766159
38164,267171.8125,2766170
38166,267212.6563,2766190.25
38160,267013.9063,2766133.25
38156,266963.6563,2766131.25
38161,266926.125,2766135.5
38158,266906.25,2766133
38152,266869.4375,2766124.5
38157,266814.4688,2766131.75
38153,266770.5,2766125.25
38154,266702.4375,2766128
38147,266718.5,2766075.25
38140,266734.7188,2766026.5
38134,266749.5625,2765978.25
38137,266788.5938,2765994
36787,267017.4063,2766144
38167,266995.0625,2766196.5
36797,266988.25,2766228.5
30555,,
99722132,267014.4375,2766240.5
30556,,
38179,267042.125,2766274.25
38171,267084.6563,2766230.25
38180,266957.7188,2766274.75
38195,266944.125,2766317.5
38197,266994.0625,2766328
38203,267066.4688,2766364
38198,267071.5,2766334
36788,267099.1875,2766366.25
38204,267154.5938,2766365.75
38199,267176.4063,2766336.25
38194,266927.5313,2766316.25
38193,266891.7813,2766316.25
38190,266861.2188,2766313.5
38192,266788.5938,2766315.5
38177,266786.875,2766265
38206,266904.1563,2766368.75
38212,266957.2188,2766391
38218,266899.7813,2766426.5
38222,266900.6563,2766466.25
38228,266902.0625,2766495
38231,266899.2813,2766525.75
38233,266875.3438,2766530
38229,266817.8438,2766522.25
38237,266908,2766562
38243,266909.9063,2766601.75
38250,266932.75,2766634
38248,266916.875,2766618.25
38254,266923.1875,2766656
38259,266935.75,2766686
38249,266889.1563,2766628.25
38263,266957.3438,2766699
38253,266971.25,2766648.75
38270,266954.4063,2766740.5
38289,266972.5,2766822.75
38293,266945.0625,2766835.25
38287,267006.5938,2766815.75
38283,267044.1563,2766801.75
38279,267064.9688,2766782.75
38281,267083.0313,2766784.5
38277,267151.1875,2766761.5
38271,267202.2188,2766745.25
38256,267142.8125,2766672.75
38234,267143.0625,2766544
38269,267250.625,2766729.25
38265,267290.5,2766720
38264,267333.5938,2766706.5
38261,267390.9688,2766691
38258,267420.4688,2766680.5
38247,267413.3125,2766609.5
38241,267408.4375,2766590.25
38235,267392.5,2766558
38232,267384.9375,2766527.25
38223,267377.8125,2766467.75
38219,267477.625,2766444.25
38217,267522.0938,2766426.5
38221,267516.125,2766459.25
38225,267512.3438,2766483
38226,267549.375,2766485.25
38227,267578.0625,2766489.5
38855,267556.9688,2766523.25
38238,267565.625,2766564.75
38242,267578.875,2766594.75
38244,267550.4688,2766602.25
38213,267549.9375,2766409.5
38210,267602.6563,2766383.75
38202,267649.7188,2766349
38837,267670,2766327.5
38215,267386.5625,2766416.25
38207,267385.75,2766371.75
38208,267343.6875,2766374.25
38214,267363.0625,2766413
38191,267374.625,2766314.5
38184,267395.4688,2766296.25
38186,267425.2188,2766300.5
38182,267455.7813,2766287.5
38189,267463,2766300.5
38175,267360.875,2766254.75
38178,267342.8125,2766266.5
38181,267302.0313,2766278.75
38185,267236.375,2766297.5
38174,267403.875,2766244
38172,267437.9063,2766233.25
38176,267442.875,2766264.75
38169,267473.0313,2766223
38168,267349.7813,2766209
38165,267338.9375,2766172.25
38266,267448.1875,2766723.5
38278,267462.4063,2766762.75
38274,268053.375,2765722.25
36963,267473.7813,2766804.5
38295,267478.4688,2766851.75
38300,267504.2813,2766867
38297,267548.6875,2766853.75
38294,267594.9375,2766840.5
38292,267634.1875,2766829
38291,267665.4375,2766827
38282,267653.2813,2766788
38273,267651.125,2766754.25
38262,267660.3125,2766697.25
30557,,
38252,267665.25,2766647.5
36805,267706.4063,2766817.5
38272,267700.5625,2766752
38299,267665.4375,2766857
38308,267678.4375,2766903
38317,267694.6563,2766945.75
38323,267709.0313,2766985.75
38331,267723.9688,2767022
38305,267452.1875,2766883.75
38307,267396.9063,2766899.75
38314,267275.1875,2766938.75
38321,267167.9375,2766969.75
38313,267517.25,2766935
38311,267630.9375,2766923.5
38326,267565.7188,2766998.5
38332,267540.7813,2767024.75
38338,267506.9688,2767050.25
38342,267480.9375,2767070
38360,267413.3125,2767124.25
38370,267395.5625,2767150.5
38374,267382.875,2767167.75
38366,267354,2767144
38363,267321,2767133.25
38381,267354.4375,2767206
38389,267355.1875,2767241.5
55096,267367.6875,2767084.5
38341,267612.875,2767059
38349,267624.9063,2767089
38354,267597.1875,2767110.75
38362,267661.3438,2767130.75
38371,267691.75,2767157.5
38364,267733.1875,2767140.5
38391,267761.9688,2767248.75
38403,267705.1563,2767289.75
38395,267713.125,2767267
38411,267673.1563,2767318.75
38393,267620.5313,2767258.75
38402,267632.8438,2767289.75
38421,267680.75,2767347
38400,267790.0625,2767282.5
38423,267843.7813,2767350.75
38436,267877.7813,2767392.75
38296,266983,2766853.25
38306,266994.0625,2766890
38312,267004.375,2766924.25
38318,267022.4375,2766962.25
38327,267020.2188,2766999.25
38320,266978.7813,2766967.5
38315,266954.1875,2766941.25
38302,266898.2813,2766876.25
38335,266992.875,2767036
38322,266930.4688,2766974.5
38324,266910.2188,2766995.75
38339,266856.0938,2767056.25
908786,267062.7813,2767048.75
38344,267024.875,2767075.5
38356,267023.0313,2767115.75
38369,266965.6875,2767196.25
38378,267167.2188,2767205.75
38392,266928.4063,2767264
38412,266888.5625,2767323.5
38350,267085.25,2767089.25
38359,267109.9375,2767122.5
38345,267153.7813,2767078
38372,267148.9688,2767160
38380,266997.25,2767149.5
38390,267188.7813,2767246.75
38410,267138.875,2767318
38414,267118.375,2767330.5
38415,267118.375,2767330.5
38426,267069.5938,2767360.5
38438,267079.4688,2767409.75
38452,267085.2188,2767457
38416,267012.6563,2767335.25
38439,266971.4688,2767415
38405,267216.9375,2767298.25
38399,267264.125,2767282
38397,267286.0625,2767272.25
38394,267301.375,2767263
38401,267370.7813,2767287
38385,267454.1875,2767300.5
38417,267246.1875,2767338.25
38444,267223.8438,2767425.75
38437,267280.7813,2767399
38425,267302.4688,2767358.25
38433,267321.4688,2767387.5
38431,267340.375,2767380.75
38446,267298.8438,2767431.75
38455,267423.75,2767467
38467,267340.2813,2767513.5
38473,267356.8125,2767538.5
38470,267383.125,2767525.75
38475,267365.7188,2767553.5
38490,267384.625,2767621.5
38503,267427.4063,2767650.5
38500,267461.8438,2767631.5
38497,267496.5625,2767615.5
38492,267522.75,2767604.5
38486,267563.5313,2767586
38477,267544.5938,2767555
38471,267534.375,2767532.75
30558,,
38458,267505.4063,2767476
38460,267552,2767486.25
38476,267633.125,2767554.75
38745,267396.3125,2767656
38525,267414.0313,2767709
38512,267365.6875,2767668.75
38526,267343.5938,2767709.75
38520,267364.0938,2767701.75
38744,267347.8438,2767734.25
38513,267339.9063,2767670.75
38514,267306.9688,2767674.5
38532,267312.3438,2767739
38535,267320.5,2767762.5
38518,267273.8125,2767690.5
38523,267225,2767703.25
38517,267175.5,2767685.5
38506,267153.375,2767662
38488,267110.3438,2767593.75
38489,267051.375,2767594.25
38495,267004.375,2767612.25
38516,267488.6875,2767683.25
38504,267526.4375,2767652.75
38498,267561.1563,2767625.75
38491,267589.375,2767602.75
38484,267640.7813,2767570.75
36980,268078.2188,2765781.25
38474,267683.7188,2767536.5
38466,267704.7813,2767512.5
38464,267766.8125,2767493.5
38454,267817.5938,2767463
38442,267784.375,2767420
38434,267765.5,2767390.25
38430,267744.5,2767379.5
38429,267718.4375,2767377.5
38420,267730.625,2767346.5
38447,267857.3125,2767435
38409,267893.7813,2767410.25
38441,267930.5625,2767419.5
38450,267943.5938,2767453.25
38419,267942.0313,2767379
38424,267970.3438,2767352.5
38422,267989.6563,2767349
38432,267991.6563,2767384.25
38435,268034.4063,2767391.5
38443,268001.25,2767420.5
38448,267989.6563,2767449
38465,267974.1875,2767495.75
38408,268014.6563,2767315.25
38404,267966.4688,2767290.5
38413,267943.9063,2767327
38398,267935.7813,2767248.75
38384,267894.4688,2767224
38379,267866.4063,2767205.25
38387,267832.0313,2767236
38376,267851.5625,2767187
38367,267863.9688,2767147.75
38361,267882.6875,2767128.5
38358,267916.25,2767120.25
38352,267964.25,2767098.5
38334,267955.6875,2767031.75
38330,267924.7813,2767014
38329,267903.625,2767011.25
38531,267482.1875,2767734
38538,267536.1875,2767768
38544,267519.125,2767792.5
38562,267503.4375,2767854.25
38575,267485.375,2767901
38550,267538.5313,2767813.25
38560,267568.9688,2767846.5
38570,267610.1563,2767889.5
38563,267643.1875,2767855.25
38557,267667.9063,2767836
38549,267696.2813,2767812.75
38556,267734.25,2767829.5
38564,267765.8125,2767856.75
38553,267786.6563,2767828
38536,267758.5938,2767763.75
38539,267790.6875,2767768.75
38545,267823.5938,2767794
38576,267583.6563,2767910.25
38581,267545.5625,2767935.5
38587,267529.5,2767975.25
38603,267503.4375,2768023.25
38579,267648.25,2767929.5
38586,267687.5625,2767975
38599,267716.1875,2768011
38571,267865.7188,2767888.5
38567,267916.5313,2767862.5
38554,267960.625,2767836
38543,267853.4063,2767789.75
38555,267902.3438,2767829.25
38606,267738.3438,2768039.5
38614,267779.25,2768090.25
38622,267819.0938,2768141
38630,267794.625,2768174.75
38637,267737.1563,2768214.25
38644,,
908924,267704.4063,2768240.5
38652,267727.4375,2768265.5
38653,267670.7188,2768266.25
38660,267698.125,2768282.75
38633,267856.8125,2768187.75
38640,267820.4375,2768227.25
38664,267838.0938,2768295.5
38649,267910.0313,2768253.5
38670,267953.0938,2768308
38688,267863.2188,2768389.25
38623,267404.1563,2768155.25
38680,267986.8125,2768351.75
38673,268014.0938,2768325.25
38662,268034.125,2768288
38668,268068.125,2768300.75
38657,268071.8438,2768275.75
38661,268097,2768286.5
38530,267436.625,2767733
38540,267441.375,2767779.5
38548,267439.3125,2767812.25
38566,267419.9688,2767862.25
38537,267416.1875,2767765.5
38541,267378.5313,2767781.25
38546,267337.9688,2767796.75
38746,267394.6563,2767832.5
38568,267375.4375,2767863.5
38574,267407.9688,2767899
38582,267406.625,2767937.5
38584,267396.5,2767961
38592,267395.625,2767996
38597,267421.8438,2768010.25
38588,267464.6563,2767981.25
38600,267455.6563,2768012.75
38611,267483.375,2768064.5
38607,267461.3125,2768046.5
38617,267463.3125,2768112
38618,267577.9688,2768117.75
38631,267500.4063,2768172
38753,267464.5625,2768189
38627,267456.1875,2768165
38624,267437,2768159.5
38634,267614.4375,2768196.25
38643,267652.0938,2768257
38656,267657.6563,2768274.25
38669,267664.4063,2768303
38678,267678.4688,2768344.5
38683,267690.5938,2768362.75
38547,267298.0938,2767803.5
38552,267254.0938,2767818.75
38559,267213.875,2767843
38561,267180.125,2767849.5
38569,267133.5938,2767866.25
38578,267180.6563,2767924
38589,267192.3125,2767986.25
38591,267410.1563,2768304.5
38612,267168,2768066.25
38616,267181.75,2768106.25
38585,267214.0313,2767968
38602,267249.625,2768022.5
38609,267269.7813,2768048
38604,267302.4688,2768024.25
38598,267336.0313,2768010.75
38594,267372.3125,2767997.5
38613,267288.4375,2768072
38615,267307.9375,2768097.25
38620,267335.5,2768131.75
38626,267361.3438,2768164
38635,267383.9375,2768198.5
38639,268106.2188,2765733.75
38654,267424.5938,2768269.5
38642,267430.75,2768231
38659,267465.3125,2768281.5
38671,267489.3125,2768312.75
38679,267517.9375,2768350.25
38681,267561.0938,2768354
38665,267628.2813,2768299.25
38690,267524,2768390.5
38693,267487.625,2768420.25
38697,267461.6563,2768442.25
38700,267406.8125,2768476.5
38704,267389.75,2768513.25
38709,267390.1875,2768538
38719,267408.25,2768585.5
38701,267384.4063,2768478.5
38694,267398.7813,2768421.5
38685,267409.8125,2768368.25
38674,267406.1563,2768327.75
38695,267575.625,2768428.5
38699,267607.6563,2768469.5
38706,267646.9375,2768517
38713,267662.4688,2768548.25
38716,267634.0938,2768571.5
38721,267602.5625,2768597
38724,267540.9688,2768636.75
38731,267492.9375,2768677.5
38740,267534.9063,2768726.75
38743,267643.25,2768791.75
38742,267663.1875,2768746.75
38738,267654.8125,2768717
38732,267619.0625,2768688.5
38749,267718.5625,2768777.25
38747,267763.3125,2768799
38748,267777.6563,2768774.25
38739,267771.8438,2768721.5
38750,267671.5313,2768808.75
38735,267803.375,2768699
38725,267750,2768641.5
38718,267703.9375,2768584.5
38551,267086.3438,2767816.5
38542,267062.1875,2767786.5
38533,267037.7188,2767746.5
38529,267026.9375,2767731
38527,267011.5313,2767710.5
38534,266924.0625,2767760.5
38751,266996.75,2767750
38953,267001.9063,2767766.75
38752,266997.9063,2767796.5
38511,266977.2188,2767666.75
38502,266959.25,2767640.25
38522,267461.375,2767703.25
38508,267437.75,2767665
55389,266914.8125,2767661.5
909046,,
38496,268056,2765808.5
38507,266891.5625,2767662.75
38509,266864.1563,2767665.75
38524,266875.2188,2767705.25
38515,268081.8438,2765729.25
38521,266828.6875,2767703
38482,266901.2188,2767569.75
38493,266855.625,2767606.75
38499,266847.8125,2767628.5
38481,266862.4375,2767551.5
38479,266828.9375,2767563.75
38462,266830.5313,2767491.75
38449,266799.2188,2767452.5
38440,266770.6563,2767415.75
38427,266811.4375,2767371.5
38451,266708.0313,2767453.75
38461,266667.9688,2767489.5
38469,266717.4688,2767531.25
38472,266628.125,2767533.25
38494,266690.5313,2767612.25
38519,266758.6875,2767699.75
38528,266769.375,2767727.25
38485,266594.75,2767573.25
38483,266557.6875,2767570.75
38480,266521.3125,2767565.25
38478,266478.4688,2767562.75
38468,266428.8125,2767518
38459,266373.6563,2767483.25
38457,266351.4063,2767470.25
38463,266335.625,2767492
38445,266284.3438,2767427.75
38453,266282.75,2767457
38456,266293.7188,2767470.25
38428,266272.75,2767375
38407,266283.0625,2767312
38388,266308.5313,2767241
38373,266330.7813,2767165
38357,266344.9688,2767118.75
38377,266381.4063,2767194.75
38375,266455.25,2767168.75
38383,266430.4063,2767222
38396,266523.5938,2767271.75
38386,266527.5313,2767233.5
38365,266508.1875,2767141
38347,266488.125,2767080.25
38336,266478.9375,2767047.75
38325,266471.4063,2766998
38319,266423.6563,2766966.75
38343,266512.875,2767070.75
38346,266531.75,2767078.5
38355,266563.2813,2767112.5
38767,266576.9375,2767107
38340,266559.2813,2767058.5
38328,266541.0938,2767007
38333,266562.75,2767030
38869,266568.7188,2766983.5
38870,266587.375,2767050.25
36924,266591.5313,2767102.75
38351,266619.375,2767089.75
38871,266617.3125,2767055.75
38874,266629.0625,2767129
38873,266666.5938,2767109
38872,266648.625,2767058
38875,266669.8125,2767155.25
38877,266681.0938,2767188.5
38368,266596.4375,2767149.25
38876,266627.7813,2767182
38382,266647.9375,2767219.5
38966,266698.625,2767274.25
38418,266727.8438,2767342.75
38878,266745.8125,2767376
38880,266575.1875,2767636
38883,266561.2813,2767764
38884,266562.3438,2767819
38885,266601.7813,2767848
38886,266623.875,2767867.5
38558,266640.9063,2767841.25
38890,266708.6875,2767966.25
38595,266708.7813,2768002
38896,266756.7188,2768024.25
38898,266780.1563,2768055.25
38901,266797.7813,2768075.25
38882,266419.125,2767703.5
38881,266381.4063,2767682.75
38510,266357.5625,2767666
36978,266325.9375,2767640
38573,266542.8125,2767897.5
38583,266530.7813,2767942.5
38590,266493.5938,2767990.25
38610,266511.7813,2768057.5
38895,266470.0625,2768012.5
38893,266448.125,2767984
38754,266438.9688,2768008.75
38605,266446.2188,2768035
38601,266416.4688,2768021.75
38593,266391.25,2767997.5
38891,266394.125,2767974.5
38889,266357,2767953.25
38580,266315.3438,2767934
38577,266313.1875,2767911
38572,266311.3125,2767894
38565,266309.1563,2767859.25
38608,266469,2768048
38625,266437.8125,2768180.5
38916,266436.1875,2768229.5
38921,266462.5938,2768311.5
38927,266509.125,2768348
38922,266506.1875,2768318.5
38684,266531.3125,2768363.25
38655,266422.625,2768272.75
38648,266390.5,2768252.5
38638,266342.1875,2768221.75
38672,266437.8438,2768325
38955,266436.75,2768347.5
38689,266426.9063,2768389.5
38939,266388.5938,2768443.5
38887,267096.625,2767899.75
38888,267051.4063,2767936
38892,267002.125,2767975.5
38899,267016.2188,2768061.5
38902,267046.5,2768093.75
38629,267042.625,2768168.25
38621,267109.1563,2768135.75
38905,267160.1563,2768150.75
38632,267150.4063,2768183
38641,267135.6875,2768229
38647,267065.6875,2768251.75
38651,267163.5938,2768263.25
38663,267185.5,2768290.25
38923,267222.4063,2768326.5
38928,267183.625,2768355.25
38687,267160.0938,2768373.5
38692,267134.6875,2768401.5
38682,267245.4063,2768354.25
38932,267271.875,2768389.25
38894,266906.5,2767998.5
38596,266960.5938,2768009.75
38897,266920.375,2768040.75
38900,266887.8438,2768066
38903,266846.25,2768142.5
38911,266875.1563,2768181
38915,266909.2188,2768225
38658,266941.4063,2768280.5
38667,266918.3125,2768299.5
38925,266867.625,2768338
38929,266816.4375,2768375
38677,266994.6875,2768340
38931,267025.2813,2768379
38935,267051.8125,2768413
38938,267071.2813,2768438.75
38940,267048.2813,2768460.75
38943,266999.625,2768506.5
38712,266970.7188,2768548.25
38717,266951.4375,2768565.75
99722133,266951.4375,2768565.75
99722134,266920.1875,2768605.5
38942,267098.5625,2768470.5
38944,267128.25,2768507.75
38708,267153.6563,2768530.5
38711,267128,2768545
38715,267093.5,2768562.5
38726,267075.3125,2768642.25
38729,267052.5625,2768660
38723,267019.4063,2768635.75
38949,267238.2813,2768620.25
38948,267286,2768575.75
38946,267318.9375,2768548
38707,267348.6875,2768525
38728,267188.4375,2768651.75
38950,267171.0938,2768674.75
38737,267125.5313,2768711.25
38741,267079.0938,2768740.75
38619,266817.4688,2768121.75
55561,,
36977,266786.1563,2768145.75
38628,266747.125,2768167.25
38914,266763.9063,2768207.75
38645,266789.25,2768242.25
38636,266713.75,2768201.75
38646,266664.9688,2768242.5
38650,266676.4375,2768260.75
38666,266707.25,2768299.5
38675,266736.875,2768331.5
38686,266758.7813,2768373
38691,266783.75,2768399.5
38917,266640.875,2768214.75
36979,266609.4375,2768172.25
38919,266635.0938,2768250.75
